CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
SQ	CP128144.1	252909	252879	252879	99.00
SQ	CP128143.1	435352	435322	435322	99.00
SQ	CP128149.1	5407614	5407584	5407584	99.00
CT	1023	359816	476364	476364.000
CT	1022	2454	2498	2498.000
CT	1021	2368	2396	2396.000
CT	1020	2449	2496	2496.000
CT	1019	2488	2525	2525.000
CT	1018	2549	2592	2592.000
CT	1017	2531	2577	2577.000
CT	1016	2515	2553	2553.000
CT	1015	2505	2539	2539.000
CT	1014	2558	2597	2597.000
CT	1013	2636	2688	2688.000
CT	1012	2539	2570	2570.000
CT	1011	2590	2644	2644.000
CT	1010	2604	2646	2646.000
CT	1009	2692	2741	2741.000
CT	1008	2615	2652	2652.000
CT	1007	2654	2708	2708.000
CT	1006	2846	2873	2873.000
CT	1005	2682	2734	2734.000
CT	1004	2648	2680	2680.000
CT	1003	2809	2848	2848.000
CT	1002	2860	2898	2898.000
CT	1001	2794	2843	2843.000
CT	1000	2751	2784	2784.000
CT	999	2833	2874	2874.000
CT	998	2872	2917	2917.000
CT	997	2830	2878	2878.000
CT	996	2864	2907	2907.000
CT	995	2866	2915	2915.000
CT	994	2880	2907	2907.000
CT	993	2940	2989	2989.000
CT	992	2801	2855	2855.000
CT	991	2952	3007	3007.000
CT	990	2928	2972	2972.000
CT	989	3025	3058	3058.000
CT	988	3069	3121	3121.000
CT	987	3036	3077	3077.000
CT	986	3094	3140	3140.000
CT	985	3150	3193	3193.000
CT	984	3038	3090	3090.000
CT	983	3212	3254	3254.000
CT	982	3057	3103	3103.000
CT	981	3229	3282	3282.000
CT	980	3254	3296	3296.000
CT	979	3266	3309	3309.000
CT	978	3177	3223	3223.000
CT	977	3325	3373	3373.000
CT	976	3323	3366	3366.000
CT	975	3301	3350	3350.000
CT	974	3406	3451	3451.000
CT	973	3399	3442	3442.000
CT	972	3396	3439	3439.000
CT	971	3453	3511	3511.000
CT	970	3307	3359	3359.000
CT	969	3351	3399	3399.000
CT	968	3477	3545	3545.000
CT	967	3497	3535	3535.000
CT	966	3433	3473	3473.000
CT	965	3532	3577	3577.000
CT	964	3466	3502	3502.000
CT	963	3552	3602	3602.000
CT	962	3572	3623	3623.000
CT	961	3694	3735	3735.000
CT	960	3663	3703	3703.000
CT	959	3649	3684	3684.000
CT	958	3791	3835	3835.000
CT	957	3772	3811	3811.000
CT	956	3719	3753	3753.000
CT	955	3860	3899	3899.000
CT	954	3718	3762	3762.000
CT	953	3829	3866	3866.000
CT	952	3770	3807	3807.000
CT	951	3895	3929	3929.000
CT	950	3880	3924	3924.000
CT	949	3822	3855	3855.000
CT	948	3941	3988	3988.000
CT	947	3959	3990	3990.000
CT	946	3968	4011	4011.000
CT	945	4038	4077	4077.000
CT	944	4001	4042	4042.000
CT	943	4084	4124	4124.000
CT	942	4103	4148	4148.000
CT	941	4100	4128	4128.000
CT	940	4080	4131	4131.000
CT	939	4157	4207	4207.000
CT	938	4168	4197	4197.000
CT	937	4208	4247	4247.000
CT	936	4279	4311	4311.000
CT	935	4406	4445	4445.000
CT	934	4287	4333	4333.000
CT	933	4328	4367	4367.000
CT	932	4369	4403	4403.000
CT	931	4418	4454	4454.000
CT	930	4440	4465	4465.000
CT	929	4420	4463	4463.000
CT	928	4558	4602	4602.000
CT	927	4375	4414	4414.000
CT	926	4413	4445	4445.000
CT	925	4550	4591	4591.000
CT	924	4519	4562	4562.000
CT	923	4568	4607	4607.000
CT	922	4499	4537	4537.000
CT	921	4580	4610	4610.000
CT	920	4692	4743	4743.000
CT	919	4603	4642	4642.000
CT	918	4714	4751	4751.000
