CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
SQ	JAUCER010000001.1	240858	240828	240828	99.00
SQ	JAUCER010000002.1	5154424	5154394	5154394	99.00
CT	1023	291399	354068	354068.000
CT	1022	498	503	503.000
CT	1021	484	487	487.000
CT	1020	512	520	520.000
CT	1019	543	555	555.000
CT	1018	521	528	528.000
CT	1017	549	555	555.000
CT	1016	525	529	529.000
CT	1015	553	557	557.000
CT	1014	534	537	537.000
CT	1013	533	534	534.000
CT	1012	530	534	534.000
CT	1011	544	548	548.000
CT	1010	557	561	561.000
CT	1009	569	575	575.000
CT	1008	674	680	680.000
CT	1007	624	626	626.000
CT	1006	620	623	623.000
CT	1005	680	688	688.000
CT	1004	684	687	687.000
CT	1003	610	615	615.000
CT	1002	655	659	659.000
CT	1001	695	700	700.000
CT	1000	659	665	665.000
CT	999	689	698	698.000
CT	998	675	682	682.000
CT	997	680	683	683.000
CT	996	636	637	637.000
CT	995	725	727	727.000
CT	994	693	695	695.000
CT	993	692	699	699.000
CT	992	730	734	734.000
CT	991	726	729	729.000
CT	990	721	724	724.000
CT	989	747	749	749.000
CT	988	689	690	690.000
CT	987	715	720	720.000
CT	986	765	771	771.000
CT	985	786	787	787.000
CT	984	741	743	743.000
CT	983	814	822	822.000
CT	982	795	798	798.000
CT	981	861	863	863.000
CT	980	824	831	831.000
CT	979	827	836	836.000
CT	978	875	878	878.000
CT	977	944	949	949.000
CT	976	917	918	918.000
CT	975	888	890	890.000
CT	974	876	881	881.000
CT	973	931	933	933.000
CT	972	894	898	898.000
CT	971	964	966	966.000
CT	970	995	999	999.000
CT	969	923	927	927.000
CT	968	900	902	902.000
CT	967	995	996	996.000
CT	966	1020	1027	1027.000
CT	965	973	978	978.000
CT	964	946	947	947.000
CT	963	1022	1029	1029.000
CT	962	1020	1024	1024.000
CT	961	977	979	979.000
CT	960	1014	1020	1020.000
CT	959	1001	1004	1004.000
CT	958	1054	1061	1061.000
CT	957	1075	1081	1081.000
CT	956	1021	1027	1027.000
CT	955	1068	1072	1072.000
CT	954	1058	1064	1064.000
CT	953	1103	1110	1110.000
CT	952	1104	1109	1109.000
CT	951	1056	1062	1062.000
CT	950	1127	1131	1131.000
CT	949	1132	1137	1137.000
CT	948	1130	1133	1133.000
CT	947	1151	1157	1157.000
CT	946	1209	1211	1211.000
CT	945	1192	1199	1199.000
CT	944	1206	1211	1211.000
CT	943	1236	1243	1243.000
CT	942	1232	1236	1236.000
CT	941	1219	1222	1222.000
CT	940	1252	1254	1254.000
CT	939	1263	1266	1266.000
CT	938	1310	1320	1320.000
CT	937	1286	1289	1289.000
CT	936	1282	1291	1291.000
CT	935	1334	1341	1341.000
CT	934	1385	1395	1395.000
CT	933	1351	1357	1357.000
CT	932	1455	1460	1460.000
CT	931	1396	1404	1404.000
CT	930	1411	1417	1417.000
CT	929	1443	1449	1449.000
CT	928	1472	1483	1483.000
CT	927	1440	1447	1447.000
CT	926	1496	1504	1504.000
CT	925	1517	1526	1526.000
CT	924	1551	1560	1560.000
CT	923	1500	1503	1503.000
CT	922	1598	1609	1609.000
CT	921	1628	1640	1640.000
CT	920	1570	1579	1579.000
CT	919	1544	1553	1553.000
CT	918	1594	1604	1604.000
CT	917	1689	1698	1698.000
CT	916	1643	1651	1651.000
CT	915	1645	1655	1655.000
CT	914	1687	1688	1688.000
CT	913	1671	1676	1676.000
CT	912	1771	1778	1778.000
CT	911	1790	1799	1799.000
CT	910	1796	1799	1799.000
CT	909	1800	1804	1804.000
CT	908	1729	1731	1731.000
CT	907	1868	1874	1874.000
CT	906	1824	1826	1826.000
CT	905	1921	1932	1932.000
CT	904	1905	1912	1912.000
CT	903	1887	1895	1895.000
CT	902	2007	2017	2017.000
CT	901	2004	2010	2010.000
CT	900	2051	2057	2057.000
CT	899	2014	2019	2019.000
CT	898	2097	2101	2101.000
CT	897	2109	2111	2111.000
CT	896	2069	2075	2075.000
CT	895	1959	1961	1961.000
CT	894	2104	2112	2112.000
CT	893	2051	2057	2057.000
CT	892	2136	2146	2146.000
CT	891	2146	2151	2151.000
CT	890	2063	2068	2068.000
CT	889	2097	2100	2100.000
CT	888	2172	2174	2174.000
CT	887	2265	2272	2272.000
CT	886	2229	2233	2233.000
CT	885	2226	2235	2235.000
CT	884	2362	2364	2364.000
CT	883	2240	2244	2244.000
CT	882	2353	2353	2353.000
CT	881	2476	2483	2483.000
CT	880	2360	2365	2365.000
CT	879	2457	2460	2460.000
CT	878	2365	2371	2371.000
CT	877	2482	2488	2488.000
CT	876	2480	2482	2482.000
CT	875	2508	2515	2515.000
CT	874	2536	2545	2545.000
CT	873	2549	2554	2554.000
CT	872	2584	2588	2588.000
CT	871	2669	2672	2672.000
CT	870	2624	2627	2627.000
CT	869	2663	2669	2669.000
CT	868	2640	2644	2644.000
CT	867	2733	2738	2738.000
CT	866	2763	2769	2769.000
CT	865	2739	2742	2742.000
CT	864	2749	2749	2749.000
CT	863	2882	2886	2886.000
CT	862	2826	2827	2827.000
CT	861	2894	2900	2900.000
CT	860	2893	2899	2899.000
CT	859	2890	2896	2896.000
CT	858	3006	3016	3016.000
CT	857	2957	2965	2965.000
CT	856	2938	2942	2942.000
CT	855	3023	3025	3025.000
CT	854	3041	3049	3049.000
CT	853	3105	3108	3108.000
CT	852	3099	3104	3104.000
CT	851	3206	3206	3206.000
CT	850	3210	3217	3217.000
CT	849	3334	3343	3343.000
CT	848	3276	3281	3281.000
CT	847	3317	3324	3324.000
CT	846	3298	3302	3302.000
CT	845	3302	3303	3303.000
CT	844	3441	3443	3443.000
CT	843	3412	3413	3413.000
CT	842	3419	3427	3427.000
CT	841	3485	3487	3487.000
CT	840	3564	3567	3567.000
CT	839	3617	3617	3617.000
CT	838	3619	3620	3620.000
CT	837	3737	3741	3741.000
CT	836	3675	3673	3673.000
CT	835	3736	3736	3736.000
CT	834	3795	3798	3798.000
CT	833	3864	3865	3865.000
CT	832	3947	3947	3947.000
CT	831	3871	3871	3871.000
CT	830	3866	3866	3866.000
CT	829	3966	3971	3971.000
CT	828	4054	4052	4052.000
CT	827	4032	4032	4032.000
CT	826	4109	4109	4109.000
CT	825	4209	4212	4212.000
CT	824	4171	4173	4173.000
CT	823	4118	4121	4121.000
CT	822	4275	4274	4274.000
CT	821	4277	4279	4279.000
CT	820	4247	4246	4246.000
CT	819	4353	4351	4351.000
CT	818	4319	4321	4321.000
CT	817	4425	4425	4425.000
CT	816	4450	4453	4453.000
CT	815	4515	4512	4512.000
CT	814	4453	4453	4453.000
CT	813	4451	4451	4451.000
CT	812	4564	4563	4563.000
CT	811	4580	4582	4582.000
CT	810	4556	4560	4560.000
CT	809	4677	4678	4678.000
CT	808	4681	4680	4680.000
CT	807	4895	4898	4898.000
CT	806	4835	4835	4835.000
CT	805	4910	4912	4912.000
CT	804	5008	5013	5013.000
CT	803	4906	4908	4908.000
CT	802	4999	5004	5004.000
CT	801	4960	4962	4962.000
CT	800	5172	5174	5174.000
CT	799	5114	5119	5119.000
CT	798	5181	5184	5184.000
CT	797	5396	5400	5400.000
CT	796	5343	5347	5347.000
CT	795	5396	5397	5397.000
CT	794	5382	5387	5387.000
CT	793	5439	5442	5442.000
CT	792	5535	5536	5536.000
CT	791	5553	5555	5555.000
CT	790	5712	5714	5714.000
CT	789	5590	5597	5597.000
CT	788	5707	5708	5708.000
CT	787	5895	5898	5898.000
CT	786	5886	5887	5887.000
CT	785	5771	5776	5776.000
CT	784	5920	5925	5925.000
CT	783	6013	6015	6015.000
CT	782	6102	6103	6103.000
CT	781	6172	6172	6172.000
CT	780	6226	6228	6228.000
CT	779	6144	6143	6143.000
CT	778	6284	6285	6285.000
CT	777	6510	6510	6510.000
CT	776	6369	6374	6374.000
CT	775	6552	6552	6552.000
CT	774	6543	6544	6544.000
CT	773	6667	6668	6668.000
CT	772	6605	6606	6606.000
CT	771	6821	6824	6824.000
CT	770	6895	6895	6895.000
CT	769	7002	7002	7002.000
CT	768	6897	6899	6899.000
CT	767	7052	7053	7053.000
CT	766	6849	6850	6850.000
CT	765	7078	7077	7077.000
CT	764	7089	7092	7092.000
CT	763	7287	7287	7287.000
CT	762	7216	7216	7216.000
CT	761	7335	7335	7335.000
CT	760	7494	7494	7494.000
CT	759	7584	7585	7585.000
CT	758	7374	7373	7373.000
CT	757	7444	7443	7443.000
CT	756	7518	7520	7520.000
CT	755	7728	7728	7728.000
CT	754	7568	7568	7568.000
CT	753	7922	7921	7921.000
CT	752	7907	7908	7908.000
CT	751	7791	7792	7792.000
CT	750	7906	7908	7908.000
CT	749	7941	7941	7941.000
CT	748	8060	8060	8060.000
CT	747	8110	8109	8109.000
CT	746	8122	8122	8122.000
CT	745	8106	8106	8106.000
CT	744	8333	8333	8333.000
CT	743	8471	8472	8472.000
CT	742	8408	8408	8408.000
CT	741	8542	8542	8542.000
CT	740	8759	8759	8759.000
CT	739	8667	8667	8667.000
CT	738	8685	8685	8685.000
CT	737	8942	8943	8943.000
CT	736	8750	8750	8750.000
CT	735	8963	8964	8964.000
CT	734	9005	9006	9006.000
CT	733	9026	9028	9028.000
